2.0,20.11,1.71,35.32,228.95,45.37,4.05,4.0,4.53,1.97,23.92,2.0,18.68,1.71,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.55,35.32,199.76,38.79,133.45,45.37,7.66,21.53,0.0,0.0,114.76,155.26,33.84,0.42,121.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,10.0,0.0,0.0,0.0,0.0,0.0,0.22,39.55,38.55,43.95,21.82,150.84,186.87,548.71,393.32,942.03,337.71,5204.82,147.45,125119.08,0.55,1.98,36.25,9.32,18.68,7.47,0.0
1.0,8.0,0.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,19.0,16.0,30.0,18.0,48.0,35.0,199.0,10.0,1050.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,16.5,0.16,200.66,809.26,35.18,5.21,4.0,5.42,3.18,20.26,3.0,16.5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.37,200.66,802.21,128.63,589.26,35.18,0.0,7.05,0.0,0.0,425.66,659.66,123.76,0.05,535.84,0.0,0.0,0.0,0.0,0.0,59.42,13.0,60.42,0.0,0.0,0.0,0.0,0.0,0.04,234.32,184.08,246.61,166.68,797.74,793.16,2721.79,1729.66,4451.45,1590.89,24958.79,774.5,724456.39,6.6,7.42,135.2,48.42,2.33,1.1,0.0
3.5,27.24,1.92,29.71,165.21,55.87,6.0,6.0,6.0,5.5,32.34,3.5,27.24,1.92,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.79,29.71,153.87,23.92,110.21,55.87,0.0,11.34,0.0,0.0,85.29,119.03,20.68,0.24,98.11,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.36,33.74,33.74,33.74,31.05,117.26,95.11,453.0,307.11,760.11,212.37,4099.92,180.42,170320.58,0.0,0.0,23.73,7.5,5.08,2.08,0.0
1.97,11.72,0.0,26.79,112.1,100.17,2.97,2.97,2.97,1.0,13.69,1.97,11.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.07,26.79,103.59,28.41,49.34,100.17,0.0,8.52,0.0,0.0,45.28,73.48,26.14,0.0,47.34,0.0,0.0,0.0,0.0,0.0,5.97,5.97,6.97,0.0,0.0,0.0,0.0,0.0,0.96,21.48,21.48,22.72,11.97,89.86,104.45,284.86,209.0,493.86,194.31,2346.0,86.76,30590.14,0.0,0.0,35.45,9.94,13.58,5.52,0.0
3.58,20.11,2.03,119.32,517.5,100.92,3.61,3.61,4.53,2.0,25.66,3.58,19.58,2.03,0.0,0.0,0.0,0.0,0.0,0.0,21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.18,115.08,450.34,99.53,308.53,98.61,45.84,27.87,0.0,0.0,285.68,364.0,88.92,0.71,274.37,0.0,0.0,0.0,0.0,0.0,27.26,27.26,32.05,0.0,0.0,0.0,0.0,0.0,0.22,80.61,80.61,93.13,47.79,334.45,456.76,1461.29,1128.55,2589.84,791.21,15206.63,370.26,647840.71,0.6,1.35,133.03,33.5,51.95,16.12,0.0
2.0,13.78,1.67,56.56,251.22,69.7,3.0,3.0,3.67,1.0,16.96,2.0,12.96,1.67,0.0,0.0,0.0,0.0,0.0,0.0,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.74,55.56,231.89,62.93,147.74,68.96,12.19,8.89,0.0,0.0,111.22,156.67,49.81,0.0,106.85,0.0,0.0,0.0,0.0,0.0,7.11,7.11,8.52,0.0,0.0,0.0,0.0,0.0,0.3,46.93,46.93,54.3,21.63,232.19,246.96,646.81,456.48,1103.3,479.15,5637.78,213.41,100154.11,0.0,0.15,57.96,18.26,4.85,4.78,0.0
6.82,35.63,3.0,95.97,445.26,39.39,7.08,6.79,7.42,3.5,45.45,6.82,35.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.21,95.97,430.53,116.42,317.74,39.39,0.0,14.74,0.0,0.0,260.95,337.55,81.29,0.0,256.26,0.0,0.0,0.0,0.0,0.0,17.24,16.45,18.58,0.0,0.0,0.0,0.0,0.0,0.09,76.34,73.08,81.34,45.03,241.63,444.58,1573.53,1176.89,2750.42,686.21,17631.71,282.08,768117.08,3.7,5.45,146.05,30.62,39.98,12.47,0.0
3.18,19.18,2.0,55.91,254.73,29.82,3.0,3.0,3.0,1.0,23.64,3.18,19.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.45,55.91,218.18,84.09,125.45,29.82,0.0,36.55,0.0,0.0,124.27,149.64,62.45,0.0,87.18,0.0,0.0,0.0,0.0,0.0,7.55,7.55,9.55,0.0,0.0,0.0,0.0,0.0,0.14,25.36,25.36,29.36,15.82,151.09,185.82,595.55,420.09,1015.64,336.91,5737.09,153.27,167620.27,3.0,4.0,52.0,20.0,13.0,7.0,0.0
4.29,30.53,1.63,121.26,662.26,124.53,5.5,5.29,6.5,3.42,35.89,3.89,26.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.05,115.37,567.16,126.53,413.45,115.68,82.37,28.95,0.0,0.0,338.0,450.76,91.92,0.0,358.84,0.0,0.0,0.0,0.0,0.0,26.39,23.39,33.39,0.0,0.0,0.0,0.0,0.0,0.21,111.55,104.55,132.24,79.11,362.63,592.26,2093.34,1491.61,3584.95,954.89,22208.42,409.92,910056.45,0.0,0.55,146.78,44.83,55.95,20.45,0.0
9.79,25.55,9.0,22.45,69.32,38.32,6.34,6.34,8.34,4.47,42.47,9.79,25.55,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.08,22.45,50.24,6.63,38.76,38.32,0.0,19.08,0.0,0.0,29.0,40.82,6.0,0.0,34.82,0.0,0.0,0.0,0.0,0.0,9.82,9.82,14.58,0.0,0.0,0.0,0.0,0.0,0.77,11.82,11.82,16.58,9.82,32.82,77.42,188.18,146.68,334.87,110.24,2067.37,28.37,39072.42,0.0,0.0,17.02,5.1,1.55,1.0,0.0
2.0,12.48,3.48,29.56,114.52,51.48,2.0,2.0,2.48,1.0,17.93,2.0,12.48,3.48,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.56,29.56,112.33,44.37,69.56,51.48,0.0,2.19,0.0,0.0,65.41,80.89,32.93,0.0,47.96,0.0,0.0,0.0,0.0,0.0,9.48,9.48,10.44,0.0,0.0,0.0,0.0,0.0,0.46,16.48,16.48,17.44,9.0,89.48,118.67,300.7,243.3,544.0,208.15,2934.81,83.44,77719.22,0.0,0.0,27.56,6.04,19.48,6.0,0.0
3.87,24.45,2.0,295.95,1342.16,520.39,4.5,4.45,4.97,2.21,30.16,3.87,23.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156.11,295.21,1246.37,251.61,873.95,518.29,41.11,68.21,0.0,0.0,764.16,987.47,213.84,4.55,769.08,0.0,0.0,0.0,0.0,0.0,20.21,20.21,21.95,0.0,0.0,0.0,0.0,0.0,0.42,232.97,231.61,250.95,148.47,885.03,1104.42,4166.55,3212.45,7379.0,1989.45,41713.42,1251.16,1810506.29,6.25,4.7,228.95,71.17,105.7,30.05,1.0
3.65,22.31,3.92,112.73,486.5,113.08,4.0,4.0,5.38,2.0,29.38,3.65,22.31,3.92,0.0,0.0,0.0,0.0,0.0,0.0,19.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.31,108.62,447.12,122.04,303.85,113.08,26.58,17.92,0.0,0.0,252.12,316.42,92.77,3.0,220.65,0.0,0.0,0.0,0.0,0.0,17.23,17.23,27.5,0.0,0.0,0.0,0.0,0.0,0.25,70.92,70.92,101.12,48.92,317.65,500.5,1495.27,1059.5,2554.77,818.15,14719.81,328.31,445849.62,0.0,0.0,126.62,44.12,31.15,14.58,1.0
