0.0,0.0,0.0,84.83,346.06,288.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.22,84.83,142.22,135.22,0.0,288.33,0.0,203.83,0.0,0.0,120.44,120.44,120.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.81,37.86,5.67,222.5,1068.14,350.5,7.72,7.58,8.58,1.81,49.94,6.81,37.86,5.67,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.36,222.5,1066.89,189.39,683.83,350.5,0.0,1.25,0.0,0.0,648.0,796.92,128.36,19.75,648.81,0.0,0.0,0.0,0.0,0.0,24.11,24.06,27.61,0.0,0.0,0.0,0.0,0.0,0.34,223.92,218.47,249.58,57.25,502.17,1370.75,4140.69,3646.44,7787.14,1872.92,49289.14,621.25,1602860.22,0.0,0.0,393.89,106.16,238.58,55.0,0.0
0.0,1.84,0.0,21.0,108.42,27.13,0.97,0.97,0.97,0.97,1.84,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.53,21.0,63.16,60.95,0.11,27.13,12.13,33.13,0.0,0.0,52.92,54.79,54.68,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.97,0.0,0.0,0.0,0.0,0.0,0.44,3.47,3.47,3.47,3.47,26.21,9.29,27.32,9.29,36.61,35.5,123.97,12.34,497.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.93,38.45,7.03,860.17,2345.0,979.28,6.76,6.03,7.03,2.07,58.28,12.93,38.45,7.03,0.0,0.0,0.0,0.0,0.0,0.0,55.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.14,860.17,2343.79,549.55,1534.79,979.28,0.0,1.21,0.0,0.0,1458.0,1815.62,352.9,96.86,1365.86,0.0,0.0,0.0,0.0,0.0,46.17,35.17,49.17,0.0,0.0,0.0,0.0,0.0,0.42,363.17,348.76,406.59,163.28,914.21,2005.52,6313.79,5015.1,11328.9,2919.72,70646.17,1055.21,2419591.07,3.68,9.87,741.94,187.58,344.29,89.97,0.0
0.0,0.0,0.0,17.48,99.72,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.21,17.48,93.83,82.17,0.0,53.0,0.0,5.9,0.0,0.0,60.1,60.1,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.59,0.0,44.77,261.95,138.73,0.68,0.68,0.68,0.68,3.59,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.91,44.77,231.23,216.05,4.59,138.73,0.55,30.73,0.0,0.0,174.95,177.5,172.91,0.0,4.59,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,0.0,0.0,0.0,0.0,0.0,0.63,3.23,3.23,3.23,2.55,27.14,11.86,37.0,20.86,57.86,39.0,226.82,22.91,2058.41,0.0,0.0,2.36,1.18,0.0,0.0,0.0
0.0,6.0,0.0,9.0,34.0,25.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,9.0,31.0,13.0,9.0,25.0,0.0,3.0,0.0,0.0,13.0,17.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.81,5.0,5.0,5.0,4.0,30.0,24.0,47.0,39.0,86.0,54.0,333.0,22.0,2222.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0
3.0,20.24,0.0,161.52,829.38,48.86,3.71,3.71,3.71,2.0,23.24,3.0,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.33,161.52,814.52,219.24,548.24,48.86,0.0,14.86,0.0,0.0,415.05,533.24,115.05,7.24,410.95,0.0,0.0,0.0,0.0,0.0,18.1,18.1,20.1,0.0,0.0,0.0,0.0,0.0,0.06,119.19,119.19,126.33,79.0,503.52,705.38,2097.29,1585.19,3682.48,1208.9,20993.86,518.52,593854.57,3.62,15.71,181.52,57.81,69.29,20.43,0.0
0.0,0.0,0.0,25.64,103.36,148.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.55,25.64,61.0,53.0,0.0,148.91,0.0,42.36,0.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,49.71,16.61,223.21,2508.66,1119.29,11.37,10.08,13.08,4.08,66.76,0.92,49.16,15.84,0.0,0.0,0.0,0.0,0.0,0.0,42.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.0,196.24,2103.97,262.29,1664.5,983.24,524.79,45.92,0.0,0.0,1169.13,1633.47,210.34,0.0,1423.13,0.0,0.0,0.0,0.0,0.0,68.16,66.16,86.16,0.0,0.0,0.0,0.0,0.0,0.47,480.79,435.55,559.13,197.32,894.24,1766.61,7170.34,5394.53,12564.87,2660.84,83648.95,1246.29,4821982.58,1.0,4.0,657.83,135.47,331.32,70.35,0.0
